order,node_index,node_name,mesh_index,mesh_name,inference_mode,group_id,group_size,predicted_label,predicted_class,confidence,second_label,second_class,second_confidence,vertex_count,face_count,surface_area,mesh_volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_size_x,bbox_size_y,bbox_size_z,bbox_diagonal,bbox_volume,obb_size_long,obb_size_mid,obb_size_short,elongation,flatness,compactness,shape_hint,centroid_x,centroid_y,centroid_z
1,0,Mesh.376,0,Mesh_376.004,mesh,mesh_1,1,3,pins_rivets_keys,0.7673397660255432,2,washers_rings_spacers,0.041106730699539185,1437,1096,0.5005413293838501,,0.019999980926513672,1.4600000381469727,-0.3475000262260437,1.2000000476837158,1.5000001192092896,-0.3075000047683716,1.1800000667572021,0.040000081062316895,0.04000002145767212,1.1813552242016825,0.0018880049457573312,1.1800000667572021,0.040000081062316895,0.04000002145767212,29.499941885589116,0.03389832135145342,0.0011451479740695683,flat_plate,0.6999293565750122,1.4801338911056519,-0.3275148272514343
2,1,Mesh.377,1,Mesh_377.004,mesh,mesh_2,1,3,pins_rivets_keys,0.7826501727104187,2,washers_rings_spacers,0.031218353658914566,1490,1096,0.5005419254302979,,0.019999980926513672,1.4600000381469727,-0.7000000476837158,1.2000000476837158,1.5000001192092896,-0.6600000262260437,1.1800000667572021,0.040000081062316895,0.04000002145767212,1.1813552242016825,0.0018880049457573312,1.1800000667572021,0.040000081062316895,0.04000002145767212,29.499941885589116,0.03389832135145342,0.0011451479740695683,flat_plate,0.7272188663482666,1.479846477508545,-0.6802195906639099
3,2,Mesh.378,2,Mesh_378.004,mesh,mesh_3,1,3,pins_rivets_keys,0.6245372295379639,2,washers_rings_spacers,0.06871584057807922,1452,1096,0.5005416870117188,,0.019999980926513672,1.4600000381469727,-1.0099999904632568,1.2000000476837158,1.5000001192092896,-0.9700000286102295,1.1800000667572021,0.040000081062316895,0.039999961853027344,1.1813552221835044,0.0018880021324122372,1.1800000667572021,0.040000081062316895,0.039999961853027344,29.499941885589116,0.033898270839045445,0.001145146273535989,flat_plate,0.7099712491035461,1.4799875020980835,-0.9902069568634033
4,3,Mesh.379,3,Mesh_379.004,mesh,mesh_4,1,3,pins_rivets_keys,0.788189709186554,2,washers_rings_spacers,0.026630138978362083,1485,1096,0.4582518935203552,,0.12000000476837158,1.4600000381469727,-2.0,1.2000000476837158,1.5000001192092896,-1.9600000381469727,1.0800000429153442,0.040000081062316895,0.039999961853027344,1.0814805112115433,0.001728001922604156,1.0800000429153442,0.040000081062316895,0.039999961853027344,26.999946355928415,0.0370370002440479,0.001366117731794992,flat_plate,0.7229102253913879,1.4798616170883179,-1.980056643486023
5,4,Mesh.380,4,Mesh_380.004,mesh,mesh_5,1,3,pins_rivets_keys,0.751797616481781,2,washers_rings_spacers,0.0427461713552475,1509,1096,0.45825231075286865,,0.12000000476837158,0.6740000247955322,-2.0,1.2000000476837158,0.7140000462532043,-1.9600000381469727,1.0800000429153442,0.04000002145767212,0.039999961853027344,1.081480509006983,0.001727999347685855,1.0800000429153442,0.04000002145767212,0.039999961853027344,26.99998658896212,0.0370370002440479,0.0013661157044794021,flat_plate,0.7398013472557068,0.6936259269714355,-1.9800770282745361
6,5,Mesh.381,5,Mesh_381.004,mesh,mesh_6,1,3,pins_rivets_keys,0.7926536798477173,2,washers_rings_spacers,0.023222297430038452,1561,1096,0.3483004570007324,,0.12000000476837158,0.32200002670288086,-1.9200000762939453,0.940000057220459,0.3620000183582306,-1.880000114440918,0.8200000524520874,0.03999999165534973,0.039999961853027344,0.8219489535865946,0.0013119985589982715,0.8200000524520874,0.03999999165534973,0.039999961853027344,20.500005587936613,0.04878043816389212,0.002362646881551463,flat_plate,0.5990768074989319,0.3418775498867035,-1.899954080581665
7,6,Mesh.382,6,Mesh_382.004,mesh,mesh_7,1,3,pins_rivets_keys,0.7987051606178284,2,washers_rings_spacers,0.020529422909021378,1629,1096,0.34830009937286377,,0.12000000476837158,-0.020000001415610313,-1.6750000715255737,0.940000057220459,0.020000001415610313,-1.6350001096725464,0.8200000524520874,0.04000000283122063,0.039999961853027344,0.8219489541304663,0.0013119989255665106,0.8200000524520874,0.04000000283122063,0.039999961853027344,20.499999860301624,0.04878043816389212,0.0023626475369775243,flat_plate,0.601730465888977,1.3820818821841385e-05,-1.655038833618164
8,7,Mesh.383,7,Mesh_383.004,mesh,mesh_8,1,3,pins_rivets_keys,0.7484470009803772,2,washers_rings_spacers,0.053428906947374344,1434,1096,0.5005410313606262,,0.019999980926513672,1.0,-0.3475000262260437,1.2000000476837158,1.040000081062317,-0.3075000047683716,1.1800000667572021,0.040000081062316895,0.04000002145767212,1.1813552242016825,0.0018880049457573312,1.1800000667572021,0.040000081062316895,0.04000002145767212,29.499941885589116,0.03389832135145342,0.0011451479740695683,flat_plate,0.6997060775756836,1.0200860500335693,-0.32756221294403076
9,8,Mesh.384,8,Mesh_384.004,mesh,mesh_9,1,3,pins_rivets_keys,0.7850710153579712,2,washers_rings_spacers,0.024579359218478203,1561,1096,0.3482995927333832,,0.12000000476837158,0.32200002670288086,-1.5450000762939453,0.940000057220459,0.3620000183582306,-1.505000114440918,0.8200000524520874,0.03999999165534973,0.039999961853027344,0.8219489535865946,0.0013119985589982715,0.8200000524520874,0.03999999165534973,0.039999961853027344,20.500005587936613,0.04878043816389212,0.002362646881551463,flat_plate,0.5990768074989319,0.3418775498867035,-1.5249581336975098
10,9,Mesh.385,9,Mesh_385.004,mesh,mesh_10,1,10,rotating_fluid_machinery,0.2012908160686493,5,gears_pulleys_chains,0.10774321854114532,1410,1096,0.08526013791561127,,0.12000000476837158,0.6340000033378601,-1.8000000715255737,0.31800001859664917,0.6740000247955322,-1.7600001096725464,0.1980000138282776,0.04000002145767212,0.039999961853027344,0.20592232550371023,0.00031679988994581256,0.1980000138282776,0.04000002145767212,0.039999961853027344,4.949997690321254,0.20201999524969078,0.03628062163395926,long_slender,0.22812390327453613,0.6541072130203247,-1.7800263166427612
11,10,Mesh.386,10,Mesh_386.004,mesh,mesh_11,1,3,pins_rivets_keys,0.7727270126342773,2,washers_rings_spacers,0.035754770040512085,1485,1096,0.5005414485931396,,0.019999980926513672,0.6740000247955322,-1.189622402191162,1.2000000476837158,0.7140000462532043,-1.1496223211288452,1.1800000667572021,0.04000002145767212,0.040000081062316895,1.1813552242016825,0.0018880049457573312,1.1800000667572021,0.040000081062316895,0.04000002145767212,29.499941885589116,0.03389832135145342,0.0011451479740695683,flat_plate,0.712119460105896,0.6937879920005798,-1.169672966003418
12,11,Mesh.387,11,Mesh_387.004,mesh,mesh_12,1,3,pins_rivets_keys,0.7337836027145386,2,washers_rings_spacers,0.05947278439998627,1572,1096,0.5470601320266724,,0.7300000190734863,-0.020000001415610313,-1.3100000619888306,0.7700000405311584,0.020000001415610313,-0.019999980926513672,0.04000002145767212,0.04000000283122063,1.290000081062317,1.2912397961199524,0.00206400138300673,1.290000081062317,0.04000002145767212,0.04000000283122063,32.24998472631797,0.03100775218423286,0.000958714456633843,flat_plate,0.7502138614654541,0.0001109656659536995,-0.7979518175125122
13,12,Mesh.388,12,Mesh_388.004,mesh,mesh_13,1,6,motors_gearmotors,0.20625212788581848,4,bearings_bushings_guides,0.11061463505029678,1679,1096,0.13368120789527893,,-0.020000001415610313,1.0,-0.6600000262260437,0.020000001415610313,1.040000081062317,-0.3475000262260437,0.04000000283122063,0.040000081062316895,0.3125,0.31757874096275646,0.0005000010486692907,0.3125,0.040000081062316895,0.04000000283122063,7.812484167548317,0.128000009059906,0.015610494022847095,long_slender,2.9489065127563663e-05,1.0199198722839355,-0.5157444477081299
14,13,Mesh.389,13,Mesh_389.004,mesh,mesh_14,1,3,pins_rivets_keys,0.5991061925888062,8,joints_clamps_structural_connectors,0.08448521792888641,1447,1096,0.2721790671348572,,0.7300000190734863,0.4100000262260437,-0.6600000262260437,0.7700000405311584,0.45000001788139343,-0.02000001072883606,0.04000002145767212,0.03999999165534973,0.6400000154972076,0.642495152421766,0.001024000360488785,0.6400000154972076,0.04000002145767212,0.03999999165534973,15.99999180436574,0.062499985448085126,0.003860917694802037,flat_plate,0.7501685619354248,0.42999500036239624,-0.3840055465698242
15,14,Mesh.390,14,Mesh_390.004,mesh,mesh_15,1,10,rotating_fluid_machinery,0.1823362559080124,13,springs,0.10328510403633118,1581,1096,0.09984970092773438,,1.2000000476837158,1.0,-0.6200000047683716,1.2400000095367432,1.040000081062317,-0.38750001788139343,0.039999961853027344,0.040000081062316895,0.23249998688697815,0.23928277693072808,0.000372000378131125,0.23249998688697815,0.040000081062316895,0.039999961853027344,5.812487892831066,0.17204285638292077,0.02715245239358977,long_slender,1.219963550567627,1.0199973583221436,-0.4988281726837158
16,15,Mesh.391,15,Mesh_391.004,mesh,mesh_16,1,10,rotating_fluid_machinery,0.16808046400547028,8,joints_clamps_structural_connectors,0.12249087542295456,1593,1096,0.09984978288412094,,0.7300000190734863,1.0,-0.6200000047683716,0.7700000405311584,1.040000081062317,-0.38750001788139343,0.04000002145767212,0.040000081062316895,0.23249998688697815,0.23928278689460963,0.0003720009324554135,0.23249998688697815,0.040000081062316895,0.04000002145767212,5.812487892831066,0.17204311274699877,0.027152489461996273,long_slender,0.7498884797096252,1.0199118852615356,-0.5042650103569031
17,16,Mesh.392,16,Mesh_392.004,mesh,mesh_17,1,12,handles_controls,0.15221276879310608,8,joints_clamps_structural_connectors,0.13670940697193146,1405,1096,0.12310899049043655,,0.7300000190734863,1.0,-0.3075000047683716,0.7700000405311584,1.040000081062317,-0.019999995827674866,0.04000002145767212,0.040000081062316895,0.2875000089406967,0.29301239452027766,0.00046000119328552515,0.2875000089406967,0.040000081062316895,0.04000002145767212,7.187485657661417,0.139130505091299,0.01828525341766022,long_slender,0.750008761882782,1.02001953125,-0.17981408536434174
18,17,Mesh.393,17,Mesh_393.004,mesh,mesh_18,1,3,pins_rivets_keys,0.3038801848888397,8,joints_clamps_structural_connectors,0.2406238615512848,1897,1096,0.25949203968048096,,0.940000057220459,0.6340000033378601,-1.9600000381469727,0.9800000190734863,0.6740000247955322,-1.350000023841858,0.039999961853027344,0.04000002145767212,0.6100000143051147,0.6126173488541587,0.0009759996156687416,0.6100000143051147,0.04000002145767212,0.039999961853027344,15.249992176894569,0.06557370641801304,0.004245039855347753,flat_plate,0.9599656462669373,0.6538310050964355,-1.6535600423812866
19,18,Mesh.394,18,Mesh_394.004,mesh,mesh_19,1,8,joints_clamps_structural_connectors,0.3133341073989868,3,pins_rivets_keys,0.22067348659038544,1896,1096,0.25949186086654663,,0.940000057220459,-0.020000001415610313,-1.9600000381469727,0.9800000190734863,0.020000001415610313,-1.350000023841858,0.039999961853027344,0.04000000283122063,0.6100000143051147,0.61261734763797,0.000975999161183748,0.6100000143051147,0.04000000283122063,0.039999961853027344,15.249999278225056,0.06557370641801304,0.0042450379038802685,flat_plate,0.9600461721420288,-3.5592289350461215e-05,-1.6543636322021484
20,19,Mesh.395,19,Mesh_395.004,mesh,mesh_20,1,3,pins_rivets_keys,0.32763075828552246,8,joints_clamps_structural_connectors,0.20856007933616638,1919,1096,0.25949203968048096,,0.31800001859664917,0.6340000033378601,-1.9600000381469727,0.3580000102519989,0.6740000247955322,-1.350000023841858,0.03999999165534973,0.04000002145767212,0.6100000143051147,0.612617350800059,0.000976000342845815,0.6100000143051147,0.04000002145767212,0.03999999165534973,15.249992176894569,0.0655737552742781,0.004245042977700428,flat_plate,0.33782777190208435,0.654090404510498,-1.6510347127914429
21,20,Mesh.396,20,Mesh_396.004,mesh,mesh_21,1,8,joints_clamps_structural_connectors,0.30849143862724304,3,pins_rivets_keys,0.3003169894218445,1892,1096,0.25949186086654663,,0.940000057220459,0.32200002670288086,-1.9600000381469727,0.9800000190734863,0.3620000183582306,-1.350000023841858,0.039999961853027344,0.03999999165534973,0.6100000143051147,0.6126173469082572,0.0009759988884927518,0.6100000143051147,0.03999999165534973,0.039999961853027344,15.250003539026523,0.06557370641801304,0.004245036732999759,flat_plate,0.9600039720535278,0.34190478920936584,-1.6533945798873901
22,21,Mesh.397,21,Mesh_397.004,mesh,mesh_22,1,3,pins_rivets_keys,0.462112694978714,8,joints_clamps_structural_connectors,0.1675296425819397,1927,1096,0.2679501175880432,,0.721500039100647,0.6340000033378601,-1.9600000381469727,0.7615000605583191,0.6740000247955322,-1.3300000429153442,0.04000002145767212,0.04000002145767212,0.6299999952316284,0.6325345819993404,0.001008001073837562,0.6299999952316284,0.04000002145767212,0.04000002145767212,15.749991431836909,0.06349209803242228,0.003982980423985877,flat_plate,0.7414065599441528,0.6540194749832153,-1.6461431980133057
23,22,Mesh.398,22,Mesh_398.004,mesh,mesh_23,1,8,joints_clamps_structural_connectors,0.2591018080711365,3,pins_rivets_keys,0.14378999173641205,1746,1096,0.19166968762874603,,0.7300000190734863,0.6740000247955322,-1.1496223211288452,0.7700000405311584,0.7140000462532043,-0.7000000476837158,0.04000002145767212,0.04000002145767212,0.4496222734451294,0.4531668480937183,0.0007193964093401997,0.4496222734451294,0.04000002145767212,0.04000002145767212,11.240550806226894,0.0889636119473819,0.0077302559302548715,flat_plate,0.7499384880065918,0.6940441727638245,-0.9443763494491577
24,23,Mesh.399,23,Mesh_399.004,mesh,mesh_24,1,3,pins_rivets_keys,0.759355902671814,2,washers_rings_spacers,0.03271845728158951,1501,1096,0.6104940176010132,,-0.020000001415610313,0.019999980926513672,-0.7000000476837158,0.020000001415610313,1.4600000381469727,-0.6600000262260437,0.04000000283122063,1.440000057220459,0.04000002145767212,1.4411107406226757,0.0023040014905930995,1.440000057220459,0.04000002145767212,0.04000000283122063,35.99998211861616,0.02777777864011346,0.0007698226603235388,flat_plate,7.082703814376146e-05,0.8690372705459595,-0.6800121665000916
25,24,Mesh.400,24,Mesh_400.004,mesh,mesh_25,1,8,joints_clamps_structural_connectors,0.26582369208335876,3,pins_rivets_keys,0.20885126292705536,1890,1096,0.1876000016927719,,-0.020000001415610313,1.0200001001358032,-0.3475000262260437,0.020000001415610313,1.4600000381469727,-0.3075000047683716,0.04000000283122063,0.43999993801116943,0.04000002145767212,0.44362140096364244,0.0007040003283023499,0.43999993801116943,0.04000002145767212,0.04000000283122063,10.9999925494234,0.09090911015129557,0.008063719173669041,flat_plate,4.43771859863773e-05,1.2465099096298218,-0.3276166319847107
26,25,Mesh.401,25,Mesh_401.004,mesh,mesh_26,1,3,pins_rivets_keys,0.7787699699401855,2,washers_rings_spacers,0.02781802974641323,1533,1096,0.42442092299461365,,1.2000000476837158,0.019999980926513672,-0.7000000476837158,1.2400000095367432,1.0200001001358032,-0.6600000262260437,0.039999961853027344,1.0000001192092896,0.04000002145767212,1.0015988403964189,0.0015999995231619436,1.0000001192092896,0.04000002145767212,0.039999961853027344,24.99998956919276,0.03999995708466088,0.001592349566691759,flat_plate,1.2201353311538696,0.6162240505218506,-0.6800333857536316
27,26,Mesh.402,26,Mesh_402.004,mesh,mesh_27,1,3,pins_rivets_keys,0.2243194431066513,8,joints_clamps_structural_connectors,0.20970217883586884,1629,1096,0.19605791568756104,,1.2000000476837158,1.0,-0.3475000262260437,1.2400000095367432,1.4600000381469727,-0.3075000047683716,0.039999961853027344,0.46000003814697266,0.04000002145767212,0.4634652454716256,0.0007359997539516244,0.46000003814697266,0.04000002145767212,0.039999961853027344,11.49999478459638,0.08695643159978854,0.007393092691304154,flat_plate,1.2201111316680908,1.2651487588882446,-0.32757893204689026
28,27,Mesh.403,27,Mesh_403.004,mesh,mesh_28,1,3,pins_rivets_keys,0.7957549691200256,1,nuts,0.02039375714957714,1433,1096,0.4159630239009857,,0.7300000190734863,0.019999980926513672,-0.020000001415610313,0.7700000405311584,1.0,0.020000001415610313,0.04000002145767212,0.9800000190734863,0.04000000283122063,0.9816313153761678,0.0015680009826422518,0.9800000190734863,0.04000002145767212,0.04000000283122063,24.499987334019778,0.04081632862521525,0.0016576816001418351,flat_plate,0.7500718235969543,0.5821533203125,0.00015541428001597524
29,28,Mesh.404,28,Mesh_404.004,mesh,mesh_29,1,3,pins_rivets_keys,0.7247488498687744,2,washers_rings_spacers,0.0426410511136055,1533,1096,0.42442137002944946,,0.7300000190734863,0.019999980926513672,-0.7000000476837158,0.7700000405311584,1.0200001001358032,-0.6600000262260437,0.04000002145767212,1.0000001192092896,0.04000002145767212,1.0015988427767983,0.001600001907349298,1.0000001192092896,0.04000002145767212,0.04000002145767212,24.99998956919276,0.04000001668929855,0.0015923519281267253,flat_plate,0.750135600566864,0.6162240505218506,-0.6800333857536316
30,29,Mesh.405,29,Mesh_405.004,mesh,mesh_30,1,3,pins_rivets_keys,0.6391100287437439,8,joints_clamps_structural_connectors,0.06736169755458832,1385,1096,0.27809929847717285,,0.940000057220459,0.02000001072883606,-1.350000023841858,0.9800000190734863,0.6740000247955322,-1.3100000619888306,0.039999961853027344,0.6540000140666962,0.039999961853027344,0.656441933681667,0.0010463980266580133,0.6540000140666962,0.039999961853027344,0.039999961853027344,16.350015944257684,0.06116201986648286,0.0036992012881363217,flat_plate,0.9601483345031738,0.39162495732307434,-1.3298518657684326
31,30,Mesh.406,30,Mesh_406.004,mesh,mesh_31,1,6,motors_gearmotors,0.18201373517513275,13,springs,0.10554741322994232,1310,1096,0.12924090027809143,,0.940000057220459,0.019999995827674866,-1.6750000715255737,0.9800000190734863,0.32200002670288086,-1.6350001096725464,0.039999961853027344,0.302000030875206,0.039999961853027344,0.3072523597063376,0.00048319912776981547,0.302000030875206,0.039999961853027344,0.039999961853027344,7.550007972128841,0.13245019127020002,0.01665867520324992,long_slender,0.9598551988601685,0.18437328934669495,-1.655163049697876
32,31,Mesh.407,31,Mesh_407.004,mesh,mesh_32,1,3,pins_rivets_keys,0.7927983999252319,13,springs,0.025385109707713127,1495,1096,0.34829962253570557,,0.12000000476837158,0.6340000033378601,-2.0,0.940000057220459,0.6740000247955322,-1.9600000381469727,0.8200000524520874,0.04000002145767212,0.039999961853027344,0.8219489550369196,0.001311999536513576,0.8200000524520874,0.04000002145767212,0.039999961853027344,20.499990314250418,0.04878043816389212,0.002362648629354285,flat_plate,0.5867684483528137,0.653998613357544,-1.979823350906372
33,32,Mesh.408,32,Mesh_408.004,mesh,mesh_33,1,10,rotating_fluid_machinery,0.18729427456855774,12,handles_controls,0.11249575018882751,1549,1096,0.09625503420829773,,0.31800001859664917,0.45000001788139343,-1.350000023841858,0.3580000102519989,0.6740000247955322,-1.3100000619888306,0.03999999165534973,0.2240000069141388,0.039999961853027344,0.2310324639054129,0.0003583995944977391,0.2240000069141388,0.03999999165534973,0.039999961853027344,5.600001341104787,0.1785712527605398,0.029063537933102724,long_slender,0.3380466103553772,0.561066746711731,-1.3299996852874756
34,33,Mesh.409,33,Mesh_409.004,mesh,mesh_34,1,3,pins_rivets_keys,0.5921065807342529,8,joints_clamps_structural_connectors,0.06530684232711792,1417,1096,0.26964154839515686,,0.7300000190734863,0.02000001072883606,-1.350000023841858,0.7700000405311584,0.6540000438690186,-1.3100000619888306,0.04000002145767212,0.6340000331401825,0.039999961853027344,0.6365186884032631,0.0010143996297830892,0.6340000331401825,0.04000002145767212,0.039999961853027344,15.849992325906102,0.06309141918322744,0.00393346784613604,flat_plate,0.749993085861206,0.38643768429756165,-1.3298448324203491
35,34,Mesh.410,34,Mesh_410.004,mesh,mesh_35,1,8,joints_clamps_structural_connectors,0.20249822735786438,3,pins_rivets_keys,0.1199762299656868,1312,1096,0.12924093008041382,,0.08000000566244125,0.019999995827674866,-1.6750000715255737,0.12000000476837158,0.32200002670288086,-1.6350001096725464,0.03999999910593033,0.302000030875206,0.039999961853027344,0.30725236455614696,0.00048319957778450033,0.302000030875206,0.03999999910593033,0.039999961853027344,7.5500009406358215,0.13245019127020002,0.016658689929020226,long_slender,0.09988594055175781,0.18458309769630432,-1.655132532119751
36,35,Mesh.411,35,Mesh_411.004,mesh,mesh_36,1,3,pins_rivets_keys,0.5334627628326416,8,joints_clamps_structural_connectors,0.12044209241867065,1875,1096,0.259491890668869,,0.08000000566244125,-0.020000001415610313,-1.9600000381469727,0.12000000476837158,0.020000001415610313,-1.350000023841858,0.03999999910593033,0.04000000283122063,0.6100000143051147,0.6126173500703456,0.0009760000701546665,0.6100000143051147,0.04000000283122063,0.03999999910593033,15.249999278225056,0.06557376748834436,0.004245041806819303,flat_plate,0.09988924860954285,-6.0681020841002464e-05,-1.6593981981277466
37,36,Mesh.412,36,Mesh_412.004,mesh,mesh_37,1,3,pins_rivets_keys,0.2866767942905426,8,joints_clamps_structural_connectors,0.22282849252223969,1939,1096,0.259491890668869,,0.08000000566244125,0.32200002670288086,-1.9600000381469727,0.12000000476837158,0.3620000183582306,-1.350000023841858,0.03999999910593033,0.03999999165534973,0.6100000143051147,0.6126173493406326,0.0009759997974634163,0.6100000143051147,0.03999999910593033,0.03999999165534973,15.250000698491947,0.0655737552742781,0.004245040635937719,flat_plate,0.10018959641456604,0.3418656587600708,-1.660830020904541
38,37,Mesh.413,37,Mesh_413.004,mesh,mesh_38,1,8,joints_clamps_structural_connectors,0.2756352126598358,13,springs,0.10815132409334183,1902,1096,0.19166921079158783,,-0.020000001415610313,0.398000031709671,-1.1496223211288452,0.020000001415610313,0.43800002336502075,-0.7000000476837158,0.04000000283122063,0.03999999165534973,0.4496222734451294,0.4531668438190204,0.0007193955383537656,0.4496222734451294,0.04000000283122063,0.03999999165534973,11.240556040515882,0.08896354566436135,0.007730246789849138,flat_plate,3.0129771403153427e-05,0.41798198223114014,-0.9368556141853333
39,38,Mesh.414,38,Mesh_414.004,mesh,mesh_39,1,3,pins_rivets_keys,0.7144080400466919,13,springs,0.045226745307445526,1367,1096,0.2780991494655609,,0.08000000566244125,0.02000001072883606,-1.350000023841858,0.12000000476837158,0.6740000247955322,-1.3100000619888306,0.03999999910593033,0.6540000140666962,0.039999961853027344,0.6564419359516551,0.001046399001193047,0.6540000140666962,0.03999999910593033,0.039999961853027344,16.350000717118398,0.06116201986648286,0.003699204694913524,flat_plate,0.10015609860420227,0.3879062831401825,-1.3299070596694946
40,39,Mesh.415,39,Mesh_415.004,mesh,mesh_40,1,3,pins_rivets_keys,0.32775062322616577,8,joints_clamps_structural_connectors,0.1836719810962677,1936,1096,0.25949206948280334,,0.08000000566244125,0.6340000033378601,-1.9600000381469727,0.12000000476837158,0.6740000247955322,-1.350000023841858,0.03999999910593033,0.04000002145767212,0.6100000143051147,0.6126173512865342,0.0009760005246400834,0.6100000143051147,0.04000002145767212,0.03999999910593033,15.249992176894569,0.06557376748834436,0.004245043758288584,flat_plate,0.1002369225025177,0.6539189219474792,-1.6616264581680298
41,40,Mesh.416,40,Mesh_416.004,mesh,mesh_41,1,3,pins_rivets_keys,0.7479546666145325,13,springs,0.03367502614855766,1618,1096,0.34829944372177124,,0.12000000476837158,-0.020000001415610313,-2.0,0.940000057220459,0.020000001415610313,-1.9600000381469727,0.8200000524520874,0.04000000283122063,0.039999961853027344,0.8219489541304663,0.0013119989255665106,0.8200000524520874,0.04000000283122063,0.039999961853027344,20.499999860301624,0.04878043816389212,0.0023626475369775243,flat_plate,0.6044987440109253,-0.00010002931958297268,-1.980034589767456
42,41,Mesh.417,41,Mesh_417.004,mesh,mesh_42,1,3,pins_rivets_keys,0.7820431590080261,2,washers_rings_spacers,0.025734884664416313,1488,1096,0.4582516849040985,,0.12000000476837158,1.4600000381469727,-1.475000023841858,1.2000000476837158,1.5000001192092896,-1.4350000619888306,1.0800000429153442,0.040000081062316895,0.039999961853027344,1.0814805112115433,0.001728001922604156,1.0800000429153442,0.040000081062316895,0.039999961853027344,26.999946355928415,0.0370370002440479,0.001366117731794992,flat_plate,0.7296783328056335,1.4800618886947632,-1.4551160335540771
43,42,Mesh.418,42,Mesh_418.004,mesh,mesh_43,1,3,pins_rivets_keys,0.5930054187774658,8,joints_clamps_structural_connectors,0.0912962555885315,1931,1096,0.3273146450519562,,0.08000000566244125,1.4600000381469727,-1.9600000381469727,0.12000000476837158,1.5000001192092896,-1.189622402191162,0.03999999910593033,0.040000081062316895,0.7703776359558105,0.7724517514992957,0.001232606687922232,0.7703776359558105,0.040000081062316895,0.03999999910593033,19.259401868601827,0.05192258606560168,0.002674301900993585,flat_plate,0.1002897173166275,1.4798697233200073,-1.5849791765213013
44,43,Mesh.419,43,Mesh_419.004,mesh,mesh_44,1,13,springs,0.31177419424057007,3,pins_rivets_keys,0.18132425844669342,1493,1096,0.2594919502735138,,0.12000000476837158,0.4100000262260437,-1.350000023841858,0.7300000190734863,0.45000001788139343,-1.3100000619888306,0.6100000143051147,0.03999999165534973,0.039999961853027344,0.6126173469082572,0.0009759988884927518,0.6100000143051147,0.03999999165534973,0.039999961853027344,15.250003539026523,0.06557370641801304,0.004245036732999759,flat_plate,0.46932706236839294,0.4299181401729584,-1.3299366235733032
45,44,Mesh.420,44,Mesh_420.004,mesh,mesh_45,1,10,rotating_fluid_machinery,0.17624837160110474,8,joints_clamps_structural_connectors,0.1299574077129364,1821,1096,0.07341884821653366,,0.7700000405311584,0.4100000262260437,-1.350000023841858,0.940000057220459,0.45000001788139343,-1.3100000619888306,0.17000001668930054,0.03999999165534973,0.039999961853027344,0.17916473412765738,0.00027199971055986803,0.17000001668930054,0.03999999165534973,0.039999961853027344,4.250001303851876,0.23529387015374842,0.04729452343161625,long_slender,0.856914758682251,0.4298590123653412,-1.3300384283065796
46,45,Mesh.421,45,Mesh_421.004,mesh,mesh_46,1,8,joints_clamps_structural_connectors,0.25003987550735474,13,springs,0.17799878120422363,1842,1096,0.19166933000087738,,-0.020000001415610313,1.0,-1.1496223211288452,0.020000001415610313,1.040000081062317,-0.7000000476837158,0.04000000283122063,0.040000081062316895,0.4496222734451294,0.4531668517107758,0.000719397146328433,0.4496222734451294,0.040000081062316895,0.04000000283122063,11.24053405653489,0.08896357052049404,0.007730263664440563,flat_plate,-6.658369966316968e-05,1.0199471712112427,-0.9304173588752747
47,46,Mesh.422,46,Mesh_422.004,mesh,mesh_47,1,3,pins_rivets_keys,0.7117081880569458,8,joints_clamps_structural_connectors,0.05623739957809448,1794,1096,0.25949227809906006,,0.7300000190734863,0.4100000262260437,-1.3100000619888306,0.7700000405311584,0.45000001788139343,-0.7000000476837158,0.04000002145767212,0.03999999165534973,0.6100000143051147,0.612617350800059,0.000976000342845815,0.6100000143051147,0.04000002145767212,0.03999999165534973,15.249992176894569,0.0655737552742781,0.004245042977700428,flat_plate,0.7500327825546265,0.4300244152545929,-1.0264136791229248
48,47,Mesh.423,47,Mesh_423.004,mesh,mesh_48,1,10,rotating_fluid_machinery,0.27728477120399475,11,plates_discs_shapes,0.09582705795764923,1231,1096,0.026900585740804672,,0.020000001415610313,1.4600000381469727,-1.189622402191162,0.08000000566244125,1.5000001192092896,-1.1496223211288452,0.06000000424683094,0.040000081062316895,0.040000081062316895,0.08246219424441467,9.60003958944724e-05,0.06000000424683094,0.040000081062316895,0.040000081062316895,1.4999970663398352,0.6666679705181788,0.1712018146322734,compact_block,0.05090232193470001,1.4800890684127808,-1.1697332859039307
49,48,Mesh.424,48,Mesh_424.004,mesh,mesh_49,1,3,pins_rivets_keys,0.7165037393569946,8,joints_clamps_structural_connectors,0.04828484728932381,1918,1096,0.32731449604034424,,0.08000000566244125,1.03000009059906,-1.9600000381469727,0.12000000476837158,1.0700000524520874,-1.189622402191162,0.03999999910593033,0.039999961853027344,0.7703776359558105,0.7724517453262575,0.0012326030144754873,0.7703776359558105,0.03999999910593033,0.039999961853027344,19.259441329377324,0.051922537708924056,0.002674293995083752,flat_plate,0.10023925453424454,1.0498216152191162,-1.5864531993865967
